Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_973.jpg;-2.075887;0;0;1.783659;110.7229;94.79509;359.6927;34.91384;359.5509
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_40_038.jpg;0;0;0;1.775203;110.8095;94.85509;359.6269;34.84194;359.6953
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_40_106.jpg;0;0;0;1.769043;110.9245;94.93493;359.5487;34.83195;359.8794
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_40_174.jpg;0;0;0;1.762893;111.0106;94.99464;359.4992;34.83119;0.005972121
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_40_239.jpg;4.004946;0;0;1.754097;111.0959;95.05527;359.4694;35.03035;0.1403223
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_40_307.jpg;3.930173;0;0;1.74426;111.2079;95.1387;359.4776;35.70139;0.3379008
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_40_375.jpg;7.993498;0;0;1.736956;111.2903;95.20304;359.5096;36.40046;0.4978572
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_40_440.jpg;11.90879;0;0;1.723011;111.3704;95.26979;359.5685;37.44273;0.6819922
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_40_510.jpg;11.97544;0;0;1.709974;111.4744;95.3625;359.731;39.19582;0.9063579
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_40_568.jpg;7.670989;0;0;1.702403;111.5523;95.43292;359.9178;40.20529;0.9816599
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_40_639.jpg;10.76171;0;0;1.695845;111.6276;95.50456;0.07019561;41.2636;1.057018
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_40_706.jpg;11.24532;0;0;1.684271;111.722;95.59968;0.06103173;42.98377;1.070942
